# id	f435w	f555w	f814w	f435w_err	f555w_err	f814w_err	vsini	vsini uperr	vsini loerr	ra	dec
28031	21.751	21.432	21.006	0.016	0.037	0.027	32.22017533	21.22149801	49.98928629	76.87739315	-67.45729092
28099	20.998	20.701	20.24	0.005	0.024	0.008	54.75093655	14.41174807	27.45411012	76.90099189	-67.46272371
28079	20.751	20.462	20.049	0.005	0.001	0.006	139.4947197	11.09111157	11.09111157	76.90484278	-67.46363913
28121	20.497	20.261	19.898	0.004	0.012	0.003	40.38124328	13.5952471	29.80588168	76.8962502	-67.46159819
28105	20.003	19.15	18.145	0.009	0.004	0.018	46.91969794	4.161263591	8.578886158	76.87925864	-67.45766227
28115	20.825	20.455	19.962	0.025	0.014	0.017	134.8676547	9.570274946	9.570274946	76.89037109	-67.46023363
28151	19.853	19.002	17.988	0.003	0.006	0.017	22.68877245	6.582619622	16.76082769	76.90154715	-67.46280415
28103	20.768	20.504	20.072	0.013	0.016	0.034	142.7074076	21.17641601	21.17641601	76.87404983	-67.45645333
28101	18.387	17.044	15.609	0.005	0.016	0.012	11.03348191	8.253744632	22.93988305	76.88528738	-67.45907119
28156	21.106	20.779	20.337	0.006	0.004	0.037	170.8617273	16.49781592	16.49781592	76.90939641	-67.46462219
28161	21.708	21.359	20.866	0.005	0.01	0.022	75.74721588	23.49656028	34.89370036	76.88349403	-67.45859455
28169	20.269	19.829	19.274	0.008	0.015	0.01	30.54010987	8.315957363	19.86846706	76.8725945	-67.45605232
28167	20.381	19.463	18.389	0.014	0.014	0.016	28.13434888	6.125086728	14.92875365	76.89389262	-67.46101022
28168	20.105	19.775	19.303	0.013	0.014	0.009	135.0741278	8.722645018	8.722645018	76.88222602	-67.45829598
28174	21.22	20.894	20.393	0.013	0.01	0.01	139.2607021	17.35311461	17.35311461	76.89337964	-67.46088183
27997	19.663	18.746	17.676	0.004	0.006	0.016	23.65239518	3.952066261	9.986682123	76.90581897	-67.46393196
28152	20.652	20.323	19.806	0.008	0.008	0.013	129.6327519	11.82644544	11.82644544	76.90731535	-67.46414417
28241	21.41	21.099	20.664	0.008	0.006	0.01	218.804764	29.46647112	29.46647112	76.8802294	-67.45775455
28221	20.731	20.459	20.007	0.015	0.015	0.017	63.05373941	10.92163929	18.99191392	76.89425013	-67.46103552
28229	20.478	20.094	19.546	0.008	0.009	0.017	129.6103129	16.6438338	16.6438338	76.89283669	-67.46069599
28246	21.667	21.344	20.933	0.038	0.014	0.023	41.21569603	21.91519507	47.68058484	76.91176004	-67.46508117
28201	99	18.838	17.96	99	0.003	0.013	43.65660351	3.53110439	7.510192684	76.88646825	-67.45924883
28283	20.974	20.348	19.516	0.009	0.025	0.034	34.97978574	15.60413528	35.89581966	76.88885489	-67.45972645
28269	21.049	20.78	20.346	0.004	0.025	0.036	13.80046754	58.7728312	160.0966426	76.90037479	-67.46241679
28264	21.283	20.987	20.539	0.004	0.001	0.006	223.6165439	32.73452274	32.73452274	76.89783246	-67.46183257
28265	20.701	20.363	19.896	0.005	0.019	0.027	41.15365806	17.30101907	37.66305276	76.89243117	-67.46057522
28189	19.93	19.085	18.074	0.001	0.011	0.029	14.93586766	10.86289217	29.34374211	76.90306906	-67.46312204
28271	20.781	20.501	20.075	0.004	0.031	0.016	102.1621688	23.27034052	23.27034052	76.89079018	-67.46018633
28358	21.603	21.325	20.906	0.009	0.014	0.012	104.5692781	16.32732002	16.32732002	76.91074955	-67.46474629
28329	21.728	21.426	21.031	0.007	0.016	0.015	43.24287452	25.62580071	54.71473644	76.88448528	-67.45867819
28359	20.714	20.459	20.119	0.011	0.011	0.005	86.78754092	25.32966374	32.02300666	76.8791843	-67.45740616
28309	20.947	20.592	20.081	0.007	0.013	0.029	174.2409468	27.38340115	27.38340115	76.88953696	-67.45986895
28331	20.024	19.185	18.17	0.014	0.013	0.017	14.3049832	8.116650492	22.0277805	76.89484881	-67.46108691
28408	21.674	21.365	20.933	0.006	0.01	0.013	176.2779998	34.43766948	34.43766948	76.91006763	-67.46454712
28383	20.932	20.71	20.344	0.01	0.032	0.015	28.00398861	29.409313	71.75637768	76.91239983	-67.46510889
28409	21.131	20.858	20.511	0.012	0.019	0.021	80.32850917	27.46746718	38.27398776	76.8946307	-67.46095495
28428	20.705	20.373	19.942	0.013	0.011	0.028	30.65957057	17.65532349	42.13987775	76.88126039	-67.45782347
28420	20.783	20.392	19.861	0.015	0.008	0.007	141.5841295	15.39713193	15.39713193	76.88093625	-67.45775708
28406	20.623	20.269	19.783	0.011	0.01	0.009	114.872089	17.60576411	17.60576411	76.89188245	-67.46032108
28427	19.951	19.119	18.112	0.004	0.01	0.012	19.01173485	10.61917879	27.81975615	76.88732928	-67.45923515
28454	21.985	21.655	21.196	0.007	0.008	0.017	16.39361372	56.79156403	151.7543128	76.91126379	-67.46477434
28457	20.236	20.002	19.672	0.004	0.016	0.008	30.89797521	11.87800218	28.2938822	76.87708495	-67.45682331
28434	20.777	20.423	20.01	0.008	0.003	0.018	73.60765727	13.26399309	20.26535013	76.88379747	-67.45840631
28462	19.779	18.892	17.864	0.001	0.006	0.017	13.77899169	10.814889	29.46430168	76.88958662	-67.45972785
28471	20.625	20.252	19.756	0.013	0.024	0.011	81.46904859	8.803516308	12.06626697	76.8726442	-67.45577709
28475	20.553	20.223	19.771	0.008	0.018	0.016	110.1550533	8.589026666	8.589026666	76.87444487	-67.45619035
28474	21.242	20.974	20.6	0.001	0.01	0.012	123.1257666	23.14410553	23.14410553	76.88454661	-67.45854242
28447	21.14	20.868	20.48	0.016	0.014	0.013	37.89755634	40.09236774	89.88904791	76.90549245	-67.46343929
28429	19.686	18.794	17.707	0.002	0.011	0.013	14.77478073	8.107450504	21.92663544	76.89116331	-67.4601261
28448	21.331	20.614	19.734	0.009	0.008	0.021	46.32544924	10.96951034	22.74518114	76.87936173	-67.45736195
28495	20.738	20.456	20.092	0.01	0.012	0.034	141.6679181	32.97389052	32.97389052	76.87235843	-67.45568991
28557	20.666	20.281	19.745	0.002	0.011	0.009	133.5825981	11.83119903	11.83119903	76.88871451	-67.45943898
28563	20.869	20.59	20.182	0.005	0.01	0.002	75.4455667	22.43225409	33.44847982	76.88141578	-67.45773838
28569	21.488	21.2	20.839	0.01	0.01	0.029	19.41385341	40.47115912	105.6994543	76.88492067	-67.45854633
28502	19.866	19.013	18.005	0.02	0.007	0.006	24.03208545	6.571108941	16.55497779	76.88825875	-67.45938637
28524	20.626	20.305	19.914	0.014	0.007	0.011	55.78551645	18.71453499	35.26360499	76.87774314	-67.45692062
28581	21.2	20.871	20.41	0.016	0.015	0.023	159.8580579	30.38156236	30.38156236	76.8980506	-67.46159181
28608	20.104	19.271	18.266	0.025	0.007	0.015	26.01669462	4.948475001	12.27056574	76.90447272	-67.46306031
28590	20.518	20.187	19.739	0.002	0.005	0.015	113.3272624	26.96916341	26.96916341	76.89204394	-67.46018479
28602	21.908	21.568	21.154	0.017	0.011	0.004	54.52238527	24.86820131	47.48713087	76.88067621	-67.45753219
28607	21.055	20.755	20.28	0.018	0.013	0.025	118.5933	18.39847854	18.39847854	76.89496608	-67.46085083
28576	21.051	20.774	20.388	0.006	0.026	0.025	163.4939376	29.71674733	29.71674733	76.89771322	-67.46151931
28584	21.07	20.83	20.458	0.011	0.007	0.016	91.23231694	24.30666033	28.56892221	76.89881536	-67.46176512
28650	19.994	19.163	18.138	0.005	0.014	0.012	21.25246722	5.236227383	13.48302713	76.90788471	-67.46382214
28630	20.736	20.477	20.128	0.01	0.007	0.013	104.1605495	11.24105568	11.24105568	76.8762035	-67.45646808
28615	21.304	21.016	20.644	0.013	0.008	0.018	53.94477406	21.14656209	40.624756	76.90070294	-67.46217615
28635	20.579	20.288	19.861	0.004	0.02	0.015	83.3751475	11.00313029	14.66163866	76.88369059	-67.45820523
28656	19.912	19.066	18.058	0.005	0.012	0.009	17.71885008	6.482044025	17.14904475	76.87864288	-67.4570191
28708	20.712	20.437	20.057	0.024	0.013	0.011	91.2247908	13.45439733	15.81570036	76.88149409	-67.457626
28683	21.37	21.095	20.715	0.018	0.016	0.026	68.57579803	19.09949054	31.10321551	76.87146579	-67.45532496
28699	20.055	19.193	18.16	0.006	0.012	0.008	14.16114157	8.906474784	24.19690734	76.89944339	-67.46181726
28728	20.624	20.347	19.923	0.011	0.013	0.014	109.5320205	15.67759177	15.67759177	76.8913196	-67.45989402
28732	20.045	19.842	19.594	0.017	0.013	0.015	35.96807497	12.48478636	28.47328443	76.88025773	-67.45731838
28764	20.028	19.173	18.145	0.004	0.009	0.003	23.1191566	5.919793468	15.02216776	76.8938638	-67.46045585
28788	21.176	20.892	20.505	0.008	0.06	0.009	159.4158284	23.55356004	23.55356004	76.8703605	-67.45496884
28751	19.896	19.056	18.037	0.008	0.011	0.022	14.9099	7.933846154	21.43568141	76.88643903	-67.45873832
28669	19.768	18.907	17.913	0.01	0.014	0.013	22.8888234	4.298671959	10.92818501	76.90124299	-67.46226671
28762	21.109	20.859	20.503	0.001	0.009	0.011	43.75902016	20.64395648	43.86468328	76.90639062	-67.46336799
28808	19.955	19.11	18.104	0.018	0.005	0.016	12.45136653	15.6924699	43.16955582	76.90586575	-67.46320806
28803	20.768	20.461	20.032	0.014	0.014	0.022	137.1640547	17.55819251	17.55819251	76.88493005	-67.45834359
28749	18.896	17.963	16.869	0.006	0.012	0.014	20.43641693	4.843359659	12.55046063	76.89245775	-67.46013958
28767	19.84	19.694	19.475	0.005	0.013	0.027	219.9073239	19.03136951	19.03136951	76.90566701	-67.46319779
28800	21.106	20.794	20.337	0.004	0.005	0.011	171.7529365	12.62093144	12.62093144	76.910867	-67.46437681
28829	21.14	20.888	20.52	0.006	0.017	0.007	89.20575968	24.7707814	30.11841674	76.91189751	-67.46458863
28834	20.045	19.223	18.226	0.006	0.009	0.01	18.16446498	8.773641861	23.13355537	76.90300589	-67.46251525
28664	21.178	20.917	20.546	0.016	0.02	0.022	15.72900332	94.60082601	254.0429439	76.90844994	-67.46394348
28853	21.18	20.887	20.535	0.006	0.006	0.015	101.0323671	21.76286246	21.76286246	76.89831578	-67.46141052
28838	21.334	20.954	20.485	0.014	0.01	0.07	84.36460851	12.75996402	16.75010467	76.87994902	-67.45714945
28848	22.336	21.918	21.339	0.003	0.004	0.01	17.07253766	41.86019585	111.2873921	76.88778152	-67.45896284
28820	19.907	19.04	18.028	0.001	0.004	0.019	12.49936562	8.820258612	24.25582309	76.87290635	-67.4555304
28888	20.272	19.899	19.41	0.012	0.008	0.014	87.67146085	8.047366304	10.03161171	76.90439262	-67.46279318
28875	20.301	19.392	18.321	0.004	0.004	0.009	21.43372963	5.988712903	15.39892964	76.90063685	-67.46193436
28845	19.618	19.495	19.326	0.005	0.012	0.007	31.18933516	17.57874746	41.77085346	76.89069336	-67.45964266
28931	20.457	20.14	19.673	0.005	0.017	0.049	117.2504631	12.99931232	12.99931232	76.90341265	-67.46252169
28939	20.409	20.075	19.611	0.002	0.004	0.016	122.3652202	8.705996415	8.705996415	76.90562988	-67.46303019
28963	20.697	20.399	19.973	0.011	0.01	0.005	119.2154628	9.839757912	9.839757912	76.9085212	-67.46367911
28945	21.521	21.224	20.786	0.021	0.012	0.023	89.01152898	28.93966567	35.29971921	76.88626729	-67.45852205
28977	20.576	20.298	19.888	0.005	0.013	0.01	80.76449802	13.68735057	18.95301175	76.91177715	-67.46441758
28953	21.449	21.143	20.712	0.005	0.005	0.014	151.0571185	19.68294471	19.68294471	76.872515	-67.4553167
28960	21.339	21.068	20.678	0.008	0.008	0.012	167.9269552	28.0780313	28.0780313	76.88838921	-67.45900406
28970	19.776	18.933	17.906	0.015	0.012	0.008	27.14674244	4.166113252	10.23641169	76.8968756	-67.46096566
28981	21.193	20.88	20.481	0.032	0.012	0.008	50.30225026	24.30812565	48.46930856	76.88552151	-67.45831056
29018	20.645	20.316	19.866	0.007	0.013	0.026	70.69252214	12.24984878	19.43009221	76.8951448	-67.46051134
29058	20.833	20.537	20.121	0.019	0.015	0.014	118.3304242	12.97355243	12.97355243	76.9068309	-67.46319152
29056	20.731	20.492	20.138	0.004	0.005	0.013	57.00856547	20.53079503	38.18376164	76.91009371	-67.46395232
29050	20.021	19.171	18.164	0.013	0.014	0.015	24.25001176	4.604060203	11.57921033	76.9124122	-67.46449774
29045	20.777	20.501	20.105	0.008	0.011	0.009	138.7218769	15.83427116	15.83427116	76.89896001	-67.4613772
29003	21.622	21.277	20.762	0.017	0.009	0.009	41.91547624	23.23526922	50.22746015	76.87424135	-67.45566069
29036	21.595	21.301	20.884	0.008	0.005	0.001	137.0960124	29.11990281	29.11990281	76.88075609	-67.45714934
29074	21.473	21.158	20.708	0.005	0.014	0.019	99.51121469	18.39595915	18.57579264	76.90649185	-67.46309933
29059	21.241	20.934	20.495	0.01	0.011	0.029	51.54022861	17.58602393	34.63031792	76.88382607	-67.45784232
29077	21.137	20.885	20.513	0.009	0.016	0.011	104.2006762	30.44890379	30.44890379	76.8856611	-67.45825339
29087	20.683	20.452	20.107	0.013	0.014	0.017	103.2877077	31.70867915	31.70867915	76.89692367	-67.46086591
29062	21.183	20.856	20.403	0.008	0.014	0.019	171.3573201	20.12564726	20.12564726	76.89060118	-67.45941771
29148	20.603	20.284	19.855	0.008	0.007	0.024	108.6296571	11.12246438	11.12246438	76.8936951	-67.46005889
29098	20.083	19.221	18.206	0.002	0.011	0.013	15.53134065	7.585278943	20.3996458	76.88891357	-67.45899756
29143	21.175	20.918	20.557	0.009	0.008	0.016	16.89149559	36.08226831	96.05713542	76.90316771	-67.46226414
29172	20.785	20.46	20.023	0.003	0.013	0.003	76.52865103	16.96431238	24.9278183	76.89839493	-67.46112524
29082	21.779	21.481	21.024	0.006	0.006	0.028	68.89628301	22.70064279	36.82213016	76.90245696	-67.46215637
29171	20.79	20.508	20.107	0.006	0.009	0.009	154.5104158	11.64349827	11.64349827	76.88125385	-67.45713949
29200	20.864	20.564	20.121	0.015	0.008	0.02	107.1646241	13.21799525	13.21799525	76.89121201	-67.45943349
29118	21.669	21.375	20.945	0.014	0.008	0.024	90.60230875	30.27396623	35.96407398	76.87197744	-67.45503963
29210	21.224	20.967	20.598	0.011	0.005	0.03	66.62026695	16.25293174	27.10330219	76.89756479	-67.4609004
29134	19.949	19.095	18.086	0.01	0.011	0.013	16.5814695	7.065715992	18.85394889	76.8831006	-67.45760842
29216	18.92	18.962	19.01	0.007	0.01	0.025	128.3784772	9.781393381	9.781393381	76.87294007	-67.45516578
29221	20.02	19.16	18.143	0.01	0.009	0.012	22.80394665	5.204775862	13.24053896	76.90429783	-67.46245659
29222	19.299	18.278	17.141	0.005	0.006	0.004	20.54231827	4.948911724	12.81349278	76.87334275	-67.45525449
29229	21.125	20.849	20.499	0.02	0.016	0.013	60.28986491	18.2602818	32.76264694	76.90208282	-67.4619246
29294	20.697	20.439	20.065	0.015	0.021	0.028	125.8477908	18.2607953	18.2607953	76.88576708	-67.45805957
29279	21.392	21.084	20.673	0.002	0.02	0.036	52.90293358	21.49349297	41.7391023	76.88339	-67.45751731
29290	19.892	18.927	17.793	0.006	0.006	0.006	12.18659626	7.609076055	20.97265341	76.90160578	-67.46174656
29298	20.832	20.547	20.164	0.006	0.013	0.019	25.81692992	18.61530491	46.23411428	76.89993785	-67.46135252
29282	20.537	19.631	18.56	0.011	0.005	0.017	19.51198681	6.175881153	16.11756923	76.90563795	-67.46269025
29299	19.997	19.144	18.129	0.003	0.003	0.009	27.88832283	5.798868989	14.16219236	76.87045727	-67.45449417
29316	21.025	20.738	20.301	0.009	0.009	0.021	141.878063	21.19297175	21.19297175	76.87383417	-67.45526716
29329	20.551	20.215	19.766	0.013	0.006	0.012	99.70165932	12.8258074	12.90233661	76.9080074	-67.46320933
29367	20.728	20.401	19.957	0.004	0.011	0.019	59.96713889	8.976700582	16.16396073	76.89467529	-67.46007159
29353	21.37	21.09	20.705	0.008	0.011	0.015	122.109377	23.3390094	23.3390094	76.89934012	-67.46117596
29371	21.213	20.914	20.488	0.017	0.007	0.007	150.3960749	22.40758915	22.40758915	76.88076306	-67.45682951
29399	22.218	21.858	21.369	0.009	0.014	0.012	100.3063229	28.23095259	28.23095259	76.90271246	-67.46191034
29335	19.665	18.893	17.935	0.011	0.008	0.013	25.08527254	4.417660961	11.0366183	76.89392069	-67.45992626
29375	20.034	19.168	18.136	0.006	0.007	0.021	19.1143337	5.134898352	13.44169184	76.90371874	-67.46216385
29370	20.586	20.272	19.798	0.022	0.017	0.004	89.0230835	17.13346811	20.89492109	76.89660337	-67.46051703
29365	21.066	20.259	19.277	0.004	0.011	0.019	25.02926127	6.576580871	16.4376034	76.91227905	-67.46416503
29438	20.097	19.84	19.501	0.014	0.02	0.027	40.70763704	11.50280287	25.14337012	76.88742179	-67.45831179
29312	20.996	20.693	20.307	0.013	0.008	0.043	31.5216431	16.06066959	38.05683487	76.88608532	-67.45811895
29431	20.742	20.497	20.061	0.018	0.001	0.014	125.3761128	13.64191534	13.64191534	76.91093173	-67.46378368
29384	21.145	20.853	20.423	0.007	0.022	0.007	168.8559747	31.46641775	31.46641775	76.87405379	-67.45525681
29388	21.311	21.012	20.677	0.001	99	99	41.06432185	27.19369348	59.24726881	76.906134	-67.46271425
29450	19.394	19.288	19.112	0.002	0.01	0.039	173.3586206	9.674170732	9.674170732	76.89053326	-67.45902309
29451	20.804	20.473	19.983	0.008	0.013	0.004	130.592155	10.23167683	10.23167683	76.9090451	-67.46332331
29471	21.558	21.201	20.7	0.008	0.009	0.013	52.73073798	25.5236503	49.65333257	76.90669055	-67.46274822
29454	19.851	19.008	18.005	0.007	0.013	0.013	17.04169589	6.588174073	17.51904904	76.8888537	-67.45862272
29442	21.059	20.728	20.251	0.014	0.012	0.01	157.321376	12.07451469	12.07451469	76.90785785	-67.46306075
29458	21.184	20.922	20.575	0.013	0.018	0.007	29.55249311	40.96304935	98.67794339	76.9063529	-67.46268776
29520	21.376	21.08	20.627	0.004	0.022	0.008	156.7607959	17.78923033	17.78923033	76.87822723	-67.45608552
29500	21.554	21.25	20.843	0.017	0.013	0.005	102.6788015	21.16350744	21.16350744	76.89175272	-67.45925186
29535	19.966	19.142	18.138	0.005	0.006	0.01	24.73060289	4.573836611	11.45923509	76.89448511	-67.4598566
29486	21.279	20.992	20.547	0.013	0.021	0.026	150.7888225	35.1053889	35.1053889	76.89748601	-67.4605956
29528	20.886	20.528	19.999	0.007	0.017	0.016	138.9323656	11.19439913	11.19439913	76.91016458	-67.46350755
29568	21.646	21.34	20.896	0.009	0.01	0.002	124.8284646	16.76596785	16.76596785	76.9006847	-67.46127291
29538	21.018	20.775	20.447	0.001	0.007	0.011	62.21778034	30.65979234	53.82769252	76.89787968	-67.46064362
29558	20.03	19.193	18.189	0.007	0.005	0.015	11.83150111	9.831741283	27.16873869	76.8993919	-67.46097956
29573	19.616	18.907	17.945	0.01	0.008	0.015	20.07711941	5.952677665	15.46778059	76.88384976	-67.45735648
29597	20.486	20.2	19.84	0.014	0.011	0.029	16.85043737	50.10605438	133.4319845	76.89039755	-67.45885236
29556	21.088	20.392	19.503	0.005	0.009	0.008	22.94406755	14.14498373	35.94408193	76.88878465	-67.45851345
29559	21.608	21.322	20.918	0.001	0.015	0.01	121.5480741	24.5378347	24.5378347	76.88050715	-67.45658692
29610	20.731	20.394	19.893	0.004	0.008	0.016	133.0229888	12.88076285	12.88076285	76.88935651	-67.45859743
29606	21.768	21.434	20.931	0.009	0.01	0.014	132.5590782	23.07849397	23.07849397	76.89301074	-67.4594545
29622	20.907	20.626	20.341	99	99	99	85.12403417	12.03051774	15.60982915	76.88229902	-67.45694655
29576	20.908	20.687	20.298	0.011	0.004	0.023	154.0167807	12.46132059	12.46132059	76.88496718	-67.45761194
29652	20.764	20.446	19.953	0.014	0.016	0.029	119.2007411	11.57112253	11.57112253	76.89138713	-67.45902748
29209	20.896	20.542	20.028	0.004	0.011	0.008	176.7923308	24.38991341	24.38991341	76.88426581	-67.45780788
29571	20.503	20.195	19.746	0.003	0.012	0.003	105.3562018	8.878906518	8.878906518	76.88602449	-67.45786273
29626	20.849	20.578	20.18	0.009	0.02	0.014	172.1458107	24.51759695	24.51759695	76.91385153	-67.46427782
29644	21.095	20.763	20.311	0.026	0.017	0.011	163.3431707	13.19387035	13.19387035	76.9034864	-67.46184652
29638	20.512	20.152	19.63	0.009	0.041	0.022	143.3630619	14.50779806	14.50779806	76.88722156	-67.45807236
29686	20.632	20.362	20.005	0.009	0.015	0.017	81.2210993	18.17396711	24.99970958	76.91362914	-67.4641657
29689	20.307	20.059	19.645	0.005	0.029	0.02	13.00159497	33.50960414	91.8152464	76.88713828	-67.45800617
29696	21.213	20.891	20.43	0.015	0.012	0.016	169.4822958	26.11643311	26.11643311	76.88621776	-67.4577818
29708	21.447	21.162	20.736	0.008	0.019	0.01	130.2924879	20.88592186	20.88592186	76.89618802	-67.46009341
29682	21.52	21.204	20.705	0.004	0.022	0.009	120.1661335	16.35245612	16.35245612	76.90182916	-67.46143097
29661	20.9	20.601	20.198	0.003	0.015	0.017	47.02703648	25.67081866	52.86800548	76.89868452	-67.46072209
29701	21.459	20.671	19.714	0.004	0.009	0.008	26.17453371	9.046175408	22.40293776	76.87518837	-67.4552145
29725	20.876	20.604	20.242	0.015	0.006	0.013	46.20422307	13.73340384	28.50938642	76.90407362	-67.46191077
29679	20.731	20.437	19.936	0.002	0.013	0.032	115.0490573	18.46623698	18.46623698	76.876691	-67.45558652
29728	20.547	19.993	19.267	0.007	0.004	0.022	29.27779886	14.32870114	34.59584682	76.89479305	-67.45975061
29489	20.645	20.379	19.989	0.005	0.01	0.013	118.9408554	11.51964297	11.51964297	76.88325425	-67.45728463
29735	19.585	18.824	17.84	0.005	0.006	0.015	26.69574924	5.861679265	14.4553994	76.89545665	-67.45990138
29733	20.883	20.627	20.263	0.01	0.004	0.013	100.5259588	24.57933596	24.57933596	76.88069079	-67.45646717
29796	21.356	21.053	20.582	0.013	0.005	0.012	169.7563136	28.84327367	28.84327367	76.89950439	-67.46078701
29784	20.738	20.405	19.917	0.013	0.018	0.013	149.7719352	11.67559299	11.67559299	76.87568796	-67.45526006
29731	19.879	19.031	18.026	0.001	0.008	0.011	16.50855881	8.847867809	23.62229251	76.90892826	-67.46303437
29754	21.742	21.425	20.922	0.001	0.023	0.024	126.641092	29.50807559	29.50807559	76.89750644	-67.46036051
29752	20.481	20.207	19.803	0.01	0.011	0.018	70.30840572	11.41505945	18.19368572	76.8966622	-67.46016707
29809	19.867	19.006	18.007	0.011	0.01	0.017	15.38455092	7.917079153	21.31522331	76.88864199	-67.45824836
29823	20.751	20.484	20.087	0.006	0.02	0.018	123.4290263	10.83063645	10.83063645	76.88754562	-67.45797791
29825	21.365	21.103	20.729	0.003	0.002	0.007	81.8922813	21.93543035	29.8794424	76.8919504	-67.45900171
29891	20.008	19.185	18.201	0.006	0.011	0.012	13.28426945	8.949213178	24.46996435	76.88312864	-67.45690166
29908	20.989	20.662	20.205	0.007	0.008	0.01	174.1689495	14.9900968	14.9900968	76.90641196	-67.46229573
29893	21.793	21.475	21.056	0.009	0.02	0.028	106.9114693	21.93784469	21.93784469	76.90549487	-67.46209895
29839	21.576	21.295	20.912	0.002	0.023	0.007	68.91869775	25.4908233	41.33658298	76.89839412	-67.46049284
29942	21.226	20.909	20.445	0.006	0.005	0.01	182.4489137	15.31045658	15.31045658	76.90101778	-67.46100263
29901	20.848	20.507	19.974	0.006	0.014	0.035	171.3015614	24.59062649	24.59062649	76.88633161	-67.45763268
29938	19.911	19.637	19.274	0.007	0.005	0.032	128.4317224	6.900450363	6.900450363	76.90257033	-67.46136725
29955	21.008	20.719	20.311	0.013	0.028	0.039	135.7140398	19.19962969	19.19962969	76.89195659	-67.45888457
29959	20.987	20.742	20.4	0.01	0.015	0.014	103.3554386	21.40086651	21.40086651	76.88701505	-67.45773206
29946	19.755	18.949	17.955	0.001	0.006	0.007	25.74832275	4.42322295	10.99185741	76.91036504	-67.46317145
29968	20.449	20.068	19.585	99	0.019	0.03	98.81127014	13.77804016	14.10560751	76.89366115	-67.45926479
29997	21.668	21.341	20.884	0.013	0.015	0.012	250.9611125	28.87332795	28.87332795	76.87908381	-67.45583678
30002	21.249	20.925	20.501	0.013	0.021	0.002	118.511409	18.9430559	18.9430559	76.8922425	-67.4588923
29976	20.195	19.896	19.484	0.011	0.017	0.02	87.48774773	7.125886509	8.909104302	76.91275037	-67.46369133
29669	20.689	20.35	19.951	0.012	0.02	0.017	76.92235492	18.76891092	27.43175621	76.88420914	-67.45735033
30013	20.134	19.244	18.22	0.019	0.013	0.015	24.06915728	5.410694708	13.62746689	76.90342119	-67.46147943
30007	20.077	19.259	18.267	0.009	0.003	0.014	15.12148903	8.383388452	22.61477903	76.90852305	-67.46267225
30010	21.199	20.905	20.481	0.004	0.014	0.001	167.0317048	22.69859367	22.69859367	76.88443365	-67.45706618
29995	20.274	19.383	18.323	0.003	0.004	0.011	26.07604316	4.710115057	11.6739219	76.88547378	-67.45732507
29998	21.429	21.132	20.711	0.008	0.012	0.012	176.0638562	24.94643132	24.94643132	76.8878245	-67.45786882
30029	21.381	21.065	20.655	0.011	0.01	0.015	151.3873146	22.1572974	22.1572974	76.9117934	-67.46341523
30074	21.291	20.946	20.485	0.016	0.004	0.01	223.9197227	24.16793466	24.16793466	76.88367034	-67.45682744
30065	20.201	19.378	18.407	0.012	0.005	0.017	15.30850352	8.657517442	23.3218796	76.89113163	-67.45856932
30087	19.629	18.62	17.476	0.006	0.007	0.009	13.31023406	7.044836041	19.25913979	76.9083544	-67.46255793
30066	20.529	20.186	19.689	0.002	0.015	0.032	106.0125746	7.317732856	7.317732856	76.9046133	-67.46170135
30036	20.252	19.817	19.21	0.005	0.002	0.015	60.81954172	7.72257011	13.77404683	76.88677358	-67.45759209
30168	20.899	20.608	20.184	0.004	0.007	0.004	128.5435105	13.48419715	13.48419715	76.87478729	-67.45468482
30110	21.56	21.19	20.707	0.007	0.008	0.014	45.37096666	20.07192522	42.00212266	76.89557254	-67.45956972
30157	21.592	21.239	20.759	0.011	0.015	0.012	52.00654186	25.47888299	49.93527708	76.90283002	-67.4612173
30115	21.136	20.806	20.382	0.008	0.008	0.004	47.42913291	15.67701185	32.16009397	76.87268679	-67.45424326
30172	20.478	20.133	19.697	0.019	0.011	0.007	26.84999946	13.47719436	33.19432987	76.88175215	-67.45629944
30111	21.415	21.142	20.748	0.011	0.01	0.006	65.03534903	24.44591411	41.5407712	76.89511174	-67.45946192
30144	21.522	21.202	20.739	0.018	0.006	0.003	131.9698991	19.45900243	19.45900243	76.89858103	-67.46024052
30150	20.199	19.88	19.472	0.005	0.004	0.011	30.60793916	9.168213984	21.89223924	76.87511821	-67.45477919
30098	21.128	20.831	20.366	0.005	0.023	0.012	200.3891528	27.66759098	27.66759098	76.88085872	-67.45615613
30151	20.881	20.52	19.962	0.006	0.023	0.011	163.9317828	14.46723635	14.46723635	76.90321044	-67.46131302
30227	20.833	20.537	20.12	0.01	0.009	0.012	146.8247104	16.64643342	16.64643342	76.88387923	-67.45673227
30242	20.647	20.307	19.795	0.018	0.012	0.007	134.7396726	7.310387393	7.310387393	76.9011167	-67.46072644
30203	20.277	20.037	19.694	0.009	0.016	0.02	172.2725241	11.37974208	11.37974208	76.8937479	-67.45905382
30255	20.771	20.476	20.066	0.008	0.016	0.014	62.49271326	14.04471734	24.58030215	76.88978631	-67.45808049
30298	20.537	20.278	19.925	0.005	0.009	0.009	30.88500768	18.48007953	44.02509062	76.90595773	-67.46180295
30215	21.687	21.418	20.98	0.014	0.008	0.007	117.6558269	39.19560261	39.19560261	76.87755311	-67.45527386
30264	21.14	20.875	20.495	0.009	0.011	0.006	35.76536587	20.54957065	46.9494537	76.89178219	-67.45853755
